time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.6421256865430098,-0.038629269305684784,14.095369827735917,0.037332454820847794,0.13069277398190238,0.0,-1.2527014588994527,0.08132039828317256,4.163723656929374,0.08981970492935577,0.06129383104373808,0.0,476.36845276202,475.87367650536714,475.17290110242766,477.1886832757994
1.9800000000000013,-0.7200754598833472,-0.03294782436470435,14.348461346689122,0.04268582771741958,0.13427669606522397,0.0,-1.345956068366292,0.10859561647609092,4.272124054959925,0.08800256676798421,0.056411195146724345,0.0,459.05464016841415,458.6693836867774,458.7086200034853,458.5706512343342
2.0400000000000014,-0.8033095343191207,-0.025643735430695067,14.60518127404029,0.04781084706198602,0.13741649112347076,0.0,-1.428811534749718,0.1353316780371892,4.285038447744467,0.07967110421555475,0.04257557674221579,0.0,430.4076872933955,429.2368536311784,429.5833716752684,428.8824994662282
2.1000000000000014,-0.8922446349262518,-0.016408360095263266,14.867494428257169,0.05336946722169067,0.1395033482084731,0.0,-1.5358844662066147,0.1730677944651706,4.457923379181402,0.11060174675733116,0.010760833148193996,0.0,481.0905583251923,478.6757367027076,478.19259553428464,480.5493725736719
2.1600000000000015,-0.9868786381075957,-0.00507436158523707,15.134695274929372,0.06007576464807762,0.14004397120254986,0.0,-1.618660564742067,0.20530332340214186,4.448710880888133,0.11401238083263603,0.0052570076266852655,0.0,425.2021889059475,424.73024194458986,423.50275858357685,423.80779458146463
2.2200000000000015,-1.086767781414924,0.00842951059938118,15.40326746884979,0.06654641818673479,0.14103949572147645,0.0,-1.711038425113518,0.24544586189899897,4.503360269469526,0.09117454250642892,0.03289573521399122,0.0,444.06957552831835,446.3312227056916,446.2164487431784,444.35791581288896
2.2800000000000016,-1.192636000437911,0.024654375311727112,15.67794944471778,0.0723052265179156,0.14298196832892174,0.0,-1.8180503727206472,0.2959483470150679,4.651939397147751,0.10417612337817739,0.03131144467054718,0.0,475.15090005197993,475.02973149182145,474.19176385816786,475.1967149182588
2.3400000000000016,-1.3049617447188426,0.04403285300554911,15.961438057207282,0.07887103136755247,0.14533920616739326,0.0,-1.9263082538993799,0.3506439722251308,4.796887120519806,0.11827363099193382,0.0517534215162243,0.0,473.66477018540536,475.2350530246779,475.74337412396306,476.83127632920645
2.4000000000000017,-1.4231677719383697,0.06647050267952882,16.248998687047504,0.08636841986562604,0.14862815144186392,0.0,-2.0141958755948726,0.3978989807426679,4.788317242828453,0.13576171343636007,0.06032578329153954,0.0,428.79536961495415,429.52521031467194,427.8374256126682,429.3386416754624
2.4600000000000017,-1.547343838018719,0.09224399467063178,16.54020121980185,0.09414952477730854,0.1519234749743008,0.0,-2.1253130492356793,0.4620027567847939,4.917617107835274,0.11336871379663693,0.041010551849717025,0.0,472.7752495186912,471.2862613305638,474.23415332793434,472.52475918338195
2.520000000000002,-1.6782178347393344,0.1219965851221269,16.838838929251732,0.10086362645898284,0.15559341213482458,0.0,-2.2374323577842223,0.5303892904364736,5.0361899557351535,0.10879616439746571,0.08519506798413573,0.0,469.6268600245158,473.0441472908217,471.06210673692703,470.7186644716759
2.580000000000002,-1.8157258584741398,0.15587123085101862,17.143378596832395,0.10694825995765811,0.16038272850078972,0.0,-2.346621477795406,0.5993345042321447,5.114478427515237,0.07950488449985284,0.06601912789403261,0.0,461.4198665429146,459.90805811336986,461.39657881607457,459.0860333649129
2.640000000000002,-1.9595069577013229,0.19374536272961018,17.450269888993418,0.1119992274673427,0.16445103872528666,0.0,-2.4464563986850494,0.6635428340193653,5.114977970338027,0.0921917682985505,0.0711556407063961,0.0,436.6446402661658,437.0765465405672,436.72138757481395,437.78436155896543
2.700000000000002,-2.109412117695059,0.23559618556676776,17.75747071715984,0.11757106083019142,0.169175315436223,0.0,-2.550799591070404,0.731943590206306,5.124716791073962,0.09417440339312184,0.09070872011537669,0.0,440.59175409775264,442.2105334026258,439.81126854613507,439.9828496745795
2.760000000000002,-2.2657466298379965,0.2816978115204409,18.065633668028156,0.1235301338035244,0.17476523690493018,0.0,-2.6608522555926495,0.8052563730452433,5.14694001848843,0.108003815164753,0.09767124560696253,0.0,444.7913420366073,445.36857702666106,445.2505112210922,446.38904136103287
2.820000000000002,-2.429015428723772,0.33245876572303046,18.376307252538023,0.1296325043646922,0.18023999416308278,0.0,-2.781957646847805,0.887306551822554,5.208166569582506,0.08453252621992309,0.07356346533899716,0.0,459.4042572655967,457.49489865690725,460.0854671884301,458.2314324528073
2.880000000000002,-2.5993768493088347,0.388049101734106,18.68906423553449,0.13434084756029296,0.1847049678967574,0.0,-2.8971688050464146,0.9660938929186496,5.216686961205238,0.062207577589814836,0.07606851105237351,0.0,442.9027024974176,443.1130666765898,444.7300609788923,442.90212848958936
2.940000000000002,-2.776837100478273,0.44850929546592916,19.002791502697143,0.13791566985863835,0.1895290887047283,0.0,-3.0186050581706683,1.0495135378144576,5.240420847916711,0.05372942500028595,0.08789799906203626,0.0,449.0040941427057,449.9680219815149,449.137773221157,448.45195223919046
3.000000000000002,-2.961242991251253,0.513715808911594,19.315627256414842,0.14065812808771128,0.19472921310321034,0.0,-3.1287527404806244,1.1242648086789684,5.1873521385360934,0.020430096594242244,0.08409118544151507,0.0,425.2797440005042,424.9600581354194,425.99786140078567,423.1414603552031
